-1.000000,-1.000000,-0.530947,-1.426539
-1.000000,-0.900000,-0.478696,-1.384404
-1.000000,-0.800000,-0.408693,-1.401249
-1.000000,-0.700000,-0.370438,-1.334913
-1.000000,-0.600000,-0.340036,-1.225354
-1.000000,-0.500000,-0.304551,-1.097482
-1.000000,-0.400000,-0.272950,-0.983602
-1.000000,-0.300000,-0.218062,-0.931081
-1.000000,-0.200000,-0.172746,-0.863206
-1.000000,-0.100000,-0.116285,-0.832718
-1.000000,0.000000,-0.040229,-0.878610
-1.000000,0.100000,0.069262,-0.854116
-1.000000,0.200000,0.175542,-0.852430
-1.000000,0.300000,0.264247,-0.952241
-1.000000,0.400000,0.339123,-1.107101
-1.000000,0.500000,0.441082,-1.114223
-1.000000,0.600000,0.555290,-1.136812
-1.000000,0.700000,0.670816,-1.135652
-1.000000,0.800000,0.772522,-1.183759
-1.000000,0.900000,0.888208,-1.177647
-1.000000,1.000000,0.973561,-1.187379
-0.900000,-1.000000,-0.524100,-1.250139
-0.900000,-0.900000,-0.456304,-1.259109
-0.900000,-0.800000,-0.399746,-1.242883
-0.900000,-0.700000,-0.341141,-1.228567
-0.900000,-0.600000,-0.307335,-1.107512
-0.900000,-0.500000,-0.275479,-0.992718
-0.900000,-0.400000,-0.244581,-0.881374
-0.900000,-0.300000,-0.212998,-0.787561
-0.900000,-0.200000,-0.158529,-0.744518
-0.900000,-0.100000,-0.110662,-0.701957
-0.900000,0.000000,-0.041113,-0.694506
-0.900000,0.100000,0.072119,-0.702778
-0.900000,0.200000,0.184986,-0.688918
-0.900000,0.300000,0.246432,-0.888043
-0.900000,0.400000,0.340180,-1.002845
-0.900000,0.500000,0.437675,-1.038775
-0.900000,0.600000,0.551371,-1.052668
-0.900000,0.700000,0.667107,-1.058228
-0.900000,0.800000,0.781957,-1.085733
-0.900000,0.900000,0.906817,-1.107926
-0.900000,1.000000,0.993262,-1.118783
-0.800000,-1.000000,-0.519137,-1.141538
-0.800000,-0.900000,-0.450413,-1.137955
-0.800000,-0.800000,-0.389496,-1.135272
-0.800000,-0.700000,-0.326405,-1.170089
-0.800000,-0.600000,-0.292125,-1.052702
-0.800000,-0.500000,-0.262328,-0.945328
-0.800000,-0.400000,-0.229247,-0.826115
-0.800000,-0.300000,-0.196913,-0.709598
-0.800000,-0.200000,-0.135083,-0.682871
-0.800000,-0.100000,-0.087743,-0.640850
-0.800000,0.000000,-0.021973,-0.641144
-0.800000,0.100000,0.090811,-0.648723
-0.800000,0.200000,0.188648,-0.679814
-0.800000,0.300000,0.247238,-0.890949
-0.800000,0.400000,0.349892,-0.922445
-0.800000,0.500000,0.452386,-0.945223
-0.800000,0.600000,0.565699,-0.957375
-0.800000,0.700000,0.689692,-0.977163
-0.800000,0.800000,0.793802,-0.990423
-0.800000,0.900000,0.913913,-0.998813
-0.800000,1.000000,1.000813,-0.998949
-0.700000,-1.000000,-0.515122,-1.027186
-0.700000,-0.900000,-0.449902,-1.043496
-0.700000,-0.800000,-0.387171,-1.024305
-0.700000,-0.700000,-0.335331,-1.039311
-0.700000,-0.600000,-0.276804,-0.997491
-0.700000,-0.500000,-0.241615,-0.870684
-0.700000,-0.400000,-0.212385,-0.765353
-0.700000,-0.300000,-0.178772,-0.644224
-0.700000,-0.200000,-0.127371,-0.592831
-0.700000,-0.100000,-0.080942,-0.541118
-0.700000,0.000000,-0.017665,-0.531045
-0.700000,0.100000,0.093483,-0.531452
-0.700000,0.200000,0.174104,-0.627403
-0.700000,0.300000,0.228642,-0.823937
-0.700000,0.400000,0.353436,-0.810641
-0.700000,0.500000,0.459513,-0.830456
-0.700000,0.600000,0.579970,-0.844097
-0.700000,0.700000,0.688923,-0.861599
-0.700000,0.800000,0.799899,-0.870801
-0.700000,0.900000,0.919003,-0.860161
-0.700000,1.000000,1.002661,-0.867551
-0.600000,-1.000000,-0.526100,-0.857547
-0.600000,-0.900000,-0.463283,-0.847431
-0.600000,-0.800000,-0.402101,-0.843113
-0.600000,-0.700000,-0.341341,-0.842520
-0.600000,-0.600000,-0.279374,-0.854668
-0.600000,-0.500000,-0.221939,-0.799781
-0.600000,-0.400000,-0.192863,-0.695001
-0.600000,-0.300000,-0.159521,-0.574850
-0.600000,-0.200000,-0.127302,-0.458745
-0.600000,-0.100000,-0.067852,-0.442153
-0.600000,0.000000,-0.019949,-0.397182
-0.600000,0.100000,0.099870,-0.359892
-0.600000,0.200000,0.152160,-0.548326
-0.600000,0.300000,0.231236,-0.672317
-0.600000,0.400000,0.348487,-0.670011
-0.600000,0.500000,0.447346,-0.653894
-0.600000,0.600000,0.560845,-0.675485
-0.600000,0.700000,0.681637,-0.687042
-0.600000,0.800000,0.782000,-0.699135
-0.600000,0.900000,0.902781,-0.714479
-0.600000,1.000000,0.993638,-0.731002
-0.500000,-1.000000,-0.516094,-0.707931
-0.500000,-0.900000,-0.460405,-0.712696
-0.500000,-0.800000,-0.395197,-0.733605
-0.500000,-0.700000,-0.329989,-0.773930
-0.500000,-0.600000,-0.262742,-0.774616
-0.500000,-0.500000,-0.207198,-0.746660
-0.500000,-0.400000,-0.174798,-0.629903
-0.500000,-0.300000,-0.144203,-0.519652
-0.500000,-0.200000,-0.110838,-0.399415
-0.500000,-0.100000,-0.076249,-0.296805
-0.500000,0.000000,-0.014080,-0.271029
-0.500000,0.100000,0.076819,-0.276824
-0.500000,0.200000,0.129441,-0.466454
-0.500000,0.300000,0.225185,-0.524578
-0.500000,0.400000,0.342033,-0.516492
-0.500000,0.500000,0.441165,-0.551290
-0.500000,0.600000,0.565623,-0.568682
-0.500000,0.700000,0.692702,-0.585877
-0.500000,0.800000,0.785286,-0.578571
-0.500000,0.900000,0.904152,-0.588293
-0.500000,1.000000,0.990849,-0.582493
-0.400000,-1.000000,-0.521351,-0.599078
-0.400000,-0.900000,-0.457288,-0.624051
-0.400000,-0.800000,-0.391999,-0.638043
-0.400000,-0.700000,-0.335072,-0.639290
-0.400000,-0.600000,-0.267689,-0.635959
-0.400000,-0.500000,-0.198900,-0.642243
-0.400000,-0.400000,-0.157491,-0.567535
-0.400000,-0.300000,-0.124960,-0.450307
-0.400000,-0.200000,-0.092215,-0.332305
-0.400000,-0.100000,-0.059108,-0.213003
-0.400000,0.000000,-0.021873,-0.131764
-0.400000,0.100000,0.064900,-0.233875
-0.400000,0.200000,0.116897,-0.421251
-0.400000,0.300000,0.230491,-0.444934
-0.400000,0.400000,0.345640,-0.453894
-0.400000,0.500000,0.447401,-0.463606
-0.400000,0.600000,0.569250,-0.469465
-0.400000,0.700000,0.690186,-0.478667
-0.400000,0.800000,0.788244,-0.486879
-0.400000,0.900000,0.907523,-0.493461
-0.400000,1.000000,0.999087,-0.503614
-0.300000,-1.000000,-0.527677,-0.458711
-0.300000,-0.900000,-0.468088,-0.456985
-0.300000,-0.800000,-0.401502,-0.464343
-0.300000,-0.700000,-0.338176,-0.491833
-0.300000,-0.600000,-0.269072,-0.514413
-0.300000,-0.500000,-0.203306,-0.498026
-0.300000,-0.400000,-0.143100,-0.497197
-0.300000,-0.300000,-0.107715,-0.388162
-0.300000,-0.200000,-0.074029,-0.266769
-0.300000,-0.100000,-0.044597,-0.160709
-0.300000,0.000000,-0.006388,-0.060132
-0.300000,0.100000,0.058002,-0.209017
-0.300000,0.200000,0.127110,-0.314991
-0.300000,0.300000,0.239438,-0.329145
-0.300000,0.400000,0.353836,-0.326551
-0.300000,0.500000,0.454692,-0.337243
-0.300000,0.600000,0.572153,-0.351246
-0.300000,0.700000,0.693246,-0.363582
-0.300000,0.800000,0.795354,-0.363666
-0.300000,0.900000,0.914878,-0.354123
-0.300000,1.000000,0.999209,-0.357013
-0.200000,-1.000000,-0.524024,-0.326895
-0.200000,-0.900000,-0.460943,-0.347126
-0.200000,-0.800000,-0.391342,-0.369580
-0.200000,-0.700000,-0.325862,-0.392885
-0.200000,-0.600000,-0.260845,-0.378144
-0.200000,-0.500000,-0.196962,-0.366501
-0.200000,-0.400000,-0.128904,-0.397619
-0.200000,-0.300000,-0.089631,-0.322994
-0.200000,-0.200000,-0.057078,-0.205685
-0.200000,-0.100000,-0.026792,-0.096547
-0.200000,0.000000,-0.000107,-0.000385
-0.200000,0.100000,0.041145,-0.148269
-0.200000,0.200000,0.119491,-0.184435
-0.200000,0.300000,0.228648,-0.180340
-0.200000,0.400000,0.337578,-0.197910
-0.200000,0.500000,0.440921,-0.198432
-0.200000,0.600000,0.560663,-0.189190
-0.200000,0.700000,0.681808,-0.181480
-0.200000,0.800000,0.783972,-0.187367
-0.200000,0.900000,0.905118,-0.194214
-0.200000,1.000000,0.991567,-0.216645
-0.100000,-1.000000,-0.520324,-0.231439
-0.100000,-0.900000,-0.455113,-0.236017
-0.100000,-0.800000,-0.396517,-0.242249
-0.100000,-0.700000,-0.338268,-0.220708
-0.100000,-0.600000,-0.266252,-0.242172
-0.100000,-0.500000,-0.193970,-0.262218
-0.100000,-0.400000,-0.133083,-0.258049
-0.100000,-0.300000,-0.071114,-0.256266
-0.100000,-0.200000,-0.039246,-0.141428
-0.100000,-0.100000,-0.007164,-0.025815
-0.100000,0.000000,0.000000,0.000000
-0.100000,0.100000,0.024113,-0.086895
-0.100000,0.200000,0.114822,-0.046910
-0.100000,0.300000,0.227472,-0.086138
-0.100000,0.400000,0.340952,-0.078839
-0.100000,0.500000,0.445646,-0.093582
-0.100000,0.600000,0.566944,-0.092490
-0.100000,0.700000,0.679067,-0.092055
-0.100000,0.800000,0.782538,-0.073737
-0.100000,0.900000,0.904613,-0.075765
-0.100000,1.000000,0.988043,-0.078439
0.000000,-1.000000,-0.511600,-0.121114
0.000000,-0.900000,-0.445969,-0.137278
0.000000,-0.800000,-0.390598,-0.140529
0.000000,-0.700000,-0.328531,-0.136703
0.000000,-0.600000,-0.252821,-0.134992
0.000000,-0.500000,-0.188556,-0.136966
0.000000,-0.400000,-0.126657,-0.141117
0.000000,-0.300000,-0.075325,-0.100736
0.000000,-0.200000,-0.022416,-0.080778
0.000000,-0.100000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.100000,0.033112,-0.062064
0.000000,0.200000,0.123990,-0.006483
0.000000,0.300000,0.243383,-0.033577
0.000000,0.400000,0.356042,-0.005383
0.000000,0.500000,0.470143,0.000768
0.000000,0.600000,0.592355,-0.019612
0.000000,0.700000,0.708595,-0.011922
0.000000,0.800000,0.821353,-0.021927
0.000000,0.900000,0.942328,-0.014385
0.000000,1.000000,1.030984,-0.027924
0.100000,-1.000000,-0.536375,0.038812
0.100000,-0.900000,-0.469466,0.038858
0.100000,-0.800000,-0.402710,0.030002
0.100000,-0.700000,-0.343934,0.026168
0.100000,-0.600000,-0.276599,0.036148
0.100000,-0.500000,-0.204561,0.032681
0.100000,-0.400000,-0.141191,0.031147
0.100000,-0.300000,-0.075602,0.027930
0.100000,-0.200000,-0.000198,0.000001
0.100000,-0.100000,0.000000,0.000000
0.100000,0.000000,0.000000,0.000000
0.100000,0.100000,0.032441,0.109982
0.100000,0.200000,0.133571,0.102245
0.100000,0.300000,0.237411,0.131114
0.100000,0.400000,0.358770,0.136345
0.100000,0.500000,0.471382,0.142407
0.100000,0.600000,0.591462,0.146231
0.100000,0.700000,0.711036,0.151307
0.100000,0.800000,0.814952,0.144517
0.100000,0.900000,0.939233,0.135721
0.100000,1.000000,1.026485,0.141545
0.200000,-1.000000,-0.531036,0.156489
0.200000,-0.900000,-0.467675,0.153084
0.200000,-0.800000,-0.396118,0.136646
0.200000,-0.700000,-0.337459,0.133125
0.200000,-0.600000,-0.271524,0.147810
0.200000,-0.500000,-0.201057,0.144136
0.200000,-0.400000,-0.134329,0.120342
0.200000,-0.300000,-0.071169,0.114968
0.200000,-0.200000,-0.020494,0.073851
0.200000,-0.100000,0.000000,0.000000
0.200000,0.000000,0.000000,0.000000
0.200000,0.100000,0.044815,0.161497
0.200000,0.200000,0.138885,0.189001
0.200000,0.300000,0.243083,0.231424
0.200000,0.400000,0.362877,0.245631
0.200000,0.500000,0.472783,0.255107
0.200000,0.600000,0.594251,0.242630
0.200000,0.700000,0.709772,0.255309
0.200000,0.800000,0.820505,0.251530
0.200000,0.900000,0.943260,0.253623
0.200000,1.000000,1.030142,0.247063
0.300000,-1.000000,-0.530708,0.290099
0.300000,-0.900000,-0.466166,0.300257
0.300000,-0.800000,-0.405299,0.295149
0.300000,-0.700000,-0.346910,0.303397
0.300000,-0.600000,-0.278479,0.303750
0.300000,-0.500000,-0.207976,0.298019
0.300000,-0.400000,-0.146580,0.291226
0.300000,-0.300000,-0.081279,0.292899
0.300000,-0.200000,-0.048281,0.173984
0.300000,-0.100000,-0.017130,0.061729
0.300000,0.000000,-0.000106,0.001155
0.300000,0.100000,0.064937,0.234007
0.300000,0.200000,0.138182,0.317229
0.300000,0.300000,0.242509,0.370026
0.300000,0.400000,0.359245,0.397954
0.300000,0.500000,0.470399,0.401472
0.300000,0.600000,0.593615,0.401451
0.300000,0.700000,0.716435,0.406608
0.300000,0.800000,0.821911,0.404435
0.300000,0.900000,0.941729,0.403034
0.300000,1.000000,1.024760,0.411428
0.400000,-1.000000,-0.529190,0.417230
0.400000,-0.900000,-0.456752,0.407652
0.400000,-0.800000,-0.393981,0.411963
0.400000,-0.700000,-0.331419,0.428042
0.400000,-0.600000,-0.266051,0.428957
0.400000,-0.500000,-0.197680,0.406732
0.400000,-0.400000,-0.130644,0.397028
0.400000,-0.300000,-0.089964,0.324196
0.400000,-0.200000,-0.060186,0.216885
0.400000,-0.100000,-0.025935,0.093458
0.400000,0.000000,0.029977,0.108024
0.400000,0.100000,0.080481,0.290021
0.400000,0.200000,0.132437,0.477250
0.400000,0.300000,0.250271,0.493916
0.400000,0.400000,0.359385,0.522990
0.400000,0.500000,0.466334,0.538715
0.400000,0.600000,0.587753,0.547582
0.400000,0.700000,0.704465,0.546631
0.400000,0.800000,0.811035,0.549295
0.400000,0.900000,0.933357,0.545832
0.400000,1.000000,1.020754,0.556294
0.500000,-1.000000,-0.527483,0.519962
0.500000,-0.900000,-0.464522,0.519401
0.500000,-0.800000,-0.389866,0.499508
0.500000,-0.700000,-0.329752,0.526845
0.500000,-0.600000,-0.254538,0.500355
0.500000,-0.500000,-0.190084,0.497306
0.500000,-0.400000,-0.133637,0.481574
0.500000,-0.300000,-0.096889,0.349150
0.500000,-0.200000,-0.065695,0.237504
0.500000,-0.100000,-0.016603,0.181402
0.500000,0.000000,0.040692,0.146639
0.500000,0.100000,0.097190,0.350236
0.500000,0.200000,0.152946,0.551157
0.500000,0.300000,0.257631,0.600855
0.500000,0.400000,0.365453,0.611756
0.500000,0.500000,0.468742,0.636886
0.500000,0.600000,0.593310,0.634626
0.500000,0.700000,0.712941,0.628221
0.500000,0.800000,0.807324,0.632290
0.500000,0.900000,0.940563,0.636433
0.500000,1.000000,1.025870,0.632152
0.600000,-1.000000,-0.538677,0.692967
0.600000,-0.900000,-0.472243,0.702883
0.600000,-0.800000,-0.407454,0.693209
0.600000,-0.700000,-0.350919,0.712603
0.600000,-0.600000,-0.284219,0.718815
0.600000,-0.500000,-0.216361,0.717519
0.600000,-0.400000,-0.173734,0.626070
0.600000,-0.300000,-0.138342,0.498529
0.600000,-0.200000,-0.101273,0.364947
0.600000,-0.100000,-0.023364,0.351756
0.600000,0.000000,0.036605,0.303469
0.600000,0.100000,0.115195,0.415116
0.600000,0.200000,0.167120,0.602233
0.600000,0.300000,0.251039,0.738974
0.600000,0.400000,0.379034,0.737168
0.600000,0.500000,0.468060,0.780756
0.600000,0.600000,0.588889,0.803785
0.600000,0.700000,0.703670,0.793983
0.600000,0.800000,0.811727,0.811459
0.600000,0.900000,0.932643,0.809245
0.600000,1.000000,1.016693,0.813066
0.700000,-1.000000,-0.531136,0.794976
0.700000,-0.900000,-0.454211,0.764426
0.700000,-0.800000,-0.388523,0.761589
0.700000,-0.700000,-0.330337,0.791288
0.700000,-0.600000,-0.262622,0.786416
0.700000,-0.500000,-0.205213,0.739505
0.700000,-0.400000,-0.175718,0.633217
0.700000,-0.300000,-0.137878,0.496857
0.700000,-0.200000,-0.076322,0.474505
0.700000,-0.100000,-0.022636,0.442704
0.700000,0.000000,0.038938,0.416432
0.700000,0.100000,0.132324,0.476843
0.700000,0.200000,0.188655,0.679839
0.700000,0.300000,0.248398,0.889745
0.700000,0.400000,0.368105,0.878167
0.700000,0.500000,0.468742,0.920898
0.700000,0.600000,0.582546,0.928118
0.700000,0.700000,0.698625,0.933936
0.700000,0.800000,0.812974,0.929109
0.700000,0.900000,0.935165,0.926836
0.700000,1.000000,1.017867,0.933137
0.800000,-1.000000,-0.526580,0.883639
0.800000,-0.900000,-0.458403,0.875567
0.800000,-0.800000,-0.392447,0.871731
0.800000,-0.700000,-0.329325,0.896093
0.800000,-0.600000,-0.256043,0.922677
0.800000,-0.500000,-0.223131,0.804075
0.800000,-0.400000,-0.190277,0.685684
0.800000,-0.300000,-0.153594,0.560408
0.800000,-0.200000,-0.086316,0.564035
0.800000,-0.100000,-0.026889,0.539144
0.800000,0.000000,0.034469,0.523396
0.800000,0.100000,0.148417,0.534835
0.800000,0.200000,0.204848,0.738192
0.800000,0.300000,0.268098,0.966119
0.800000,0.400000,0.362341,1.021407
0.800000,0.500000,0.460850,1.082413
0.800000,0.600000,0.569906,1.094540
0.800000,0.700000,0.687279,1.114284
0.800000,0.800000,0.801070,1.100934
0.800000,0.900000,0.920477,1.111510
0.800000,1.000000,1.002444,1.112095
0.900000,-1.000000,-0.522705,1.003294
0.900000,-0.900000,-0.454500,0.987607
0.900000,-0.800000,-0.388806,0.984306
0.900000,-0.700000,-0.332468,1.016613
0.900000,-0.600000,-0.276216,0.995374
0.900000,-0.500000,-0.243560,0.877694
0.900000,-0.400000,-0.217028,0.786701
0.900000,-0.300000,-0.161485,0.743893
0.900000,-0.200000,-0.109403,0.701413
0.900000,-0.100000,-0.040401,0.678434
0.900000,0.000000,0.023580,0.675615
0.900000,0.100000,0.140792,0.687359
0.900000,0.200000,0.222096,0.800347
0.900000,0.300000,0.283624,1.022069
0.900000,0.400000,0.373549,1.110806
0.900000,0.500000,0.471286,1.163741
0.900000,0.600000,0.580636,1.181007
0.900000,0.700000,0.706933,1.199916
0.900000,0.800000,0.811130,1.195524
0.900000,0.900000,0.931304,1.189603
0.900000,1.000000,1.010470,1.199680
1.000000,-1.000000,-0.538906,1.169979
1.000000,-0.900000,-0.470568,1.177532
1.000000,-0.800000,-0.408082,1.171628
1.000000,-0.700000,-0.346835,1.192080
1.000000,-0.600000,-0.294164,1.060764
1.000000,-0.500000,-0.266181,0.959212
1.000000,-0.400000,-0.238059,0.857869
1.000000,-0.300000,-0.170953,0.852952
1.000000,-0.200000,-0.105081,0.820756
1.000000,-0.100000,-0.044060,0.812273
1.000000,0.000000,0.026571,0.794868
1.000000,0.100000,0.145558,0.793298
1.000000,0.200000,0.236608,0.852642
1.000000,0.300000,0.301267,1.085645
1.000000,0.400000,0.376505,1.223701
1.000000,0.500000,0.485317,1.245135
1.000000,0.600000,0.589495,1.275496
1.000000,0.700000,0.707107,1.285213
1.000000,0.800000,0.816680,1.302890
1.000000,0.900000,0.934893,1.309783
1.000000,1.000000,1.018985,1.306980
